start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
창제4동,신촌동,127.0515994,37.6522276,126.9418114,37.5640923,창제4동신촌동,24767,1721.948,25230
잠원동,성수1가제2동,127.0140771,37.5149619,127.0443325,37.5462991,잠원동성수1가제2동,5667,764.871,7790
흑석동,신촌동,126.966612,37.5058617,126.9418114,37.5640923,흑석동신촌동,9900,1185.928,12210
고덕제1동,풍납2동,127.1515382,37.5572593,127.1157686,37.5292584,고덕제1동풍납2동,8389,956.009,10790
삼각산동,진관동,127.0207209,37.6151568,126.9210512,37.634983,삼각산동진관동,16850,1845.806,18290
대림제1동,시흥제1동,126.905818,37.4954685,126.9032625,37.4535411,대림제1동시흥제1동,5451,1000.66,8130
행당제1동,행당제2동,127.036188,37.558567,127.02935,37.558208,행당제1동행당제2동,1621,288.888,4600
방화제3동,의정부3동,126.8135628,37.5787386,,,방화제3동의정부3동,0,0.0,0
상계2동,월계2동,127.0678377,37.6574727,127.0508,37.6325377,상계2동월계2동,5530,754.224,7670
갈현제2동,답십리제3동,126.9158385,37.6185866,,,갈현제2동답십리제3동,0,0.0,0
아현동,신정2동,126.95215,37.547125,126.870679,37.5192314,아현동신정2동,13470,1048.891,14890
문래동,신대방제2동,126.899466,37.517086,126.9244085,37.4984422,문래동신대방제2동,4243,594.533,6610
오금동,후암동,126.9138,37.6674,126.9781344,37.5486375,오금동후암동,17028,2321.955,21290
방학제2동,연희동,127.0351005,37.6681842,126.9351754,37.5739083,방학제2동연희동,22871,1784.916,23430
목2동,성산제1동,126.8717128,37.5461131,126.90785,37.5634083,목2동성산제1동,4955,514.374,7170
마천1동,명동,127.1499724,37.4960195,126.98585,37.560042,마천1동명동,25372,1954.428,29330
창제2동,구로제3동,127.0356387,37.6414033,126.8903678,37.4873799,창제2동구로제3동,35357,2499.371,35570
수서동,고양동,127.104929,37.4889181,126.9037032,37.7033661,수서동고양동,47955,2773.377,48990
명동,신촌동,126.98585,37.560042,126.9418114,37.5640923,명동신촌동,5948,804.292,8230
쌍문제3동,안암동,127.0278643,37.6489775,127.0213292,37.5858498,쌍문제3동안암동,8389,1332.664,10390
삼성2동,중3동,127.04595,37.5112,126.7625573,37.5060408,삼성2동중3동,34121,2522.391,35450
진관동,삼성2동,126.9210512,37.634983,127.04595,37.5112,진관동삼성2동,33853,2400.312,33670
월계3동,공항동,127.0692485,37.6210475,126.8101437,37.5588296,월계3동공항동,38172,2190.789,39250
한강로동,검단3동,126.9692332,37.5281071,,,한강로동검단3동,0,0.0,0
둔촌제2동,삼성동,127.1419221,37.5332885,127.062532,37.5144424,둔촌제2동삼성동,9963,942.989,11710
불광제1동,가양제2동,126.9320747,37.6103876,126.8512826,37.5673763,불광제1동가양제2동,15125,1253.909,16450
혜화동,청담동,127.0005764,37.5869186,127.049291,37.525107,혜화동청담동,15078,1458.705,16890
하계2동,종암동,127.0679733,37.6320048,127.0351572,37.5990075,하계2동종암동,6863,1069.987,9550
명일제2동,신촌동,127.1513427,37.546366,126.9418114,37.5640923,명일제2동신촌동,31104,2209.586,35770
가락본동,화양동,127.1217864,37.4955568,127.0713152,37.5465421,가락본동화양동,11223,1023.323,13130
방학제3동,남영동,127.028036,37.6591685,126.9748403,37.5457586,방학제3동남영동,31474,2130.093,31590
거여1동,대흥동,127.1432324,37.4969643,126.9424619,37.5557827,거여1동대흥동,30321,2005.15,30930
신월3동,공항동,126.8291541,37.5336234,126.8101437,37.5588296,신월3동공항동,4030,420.314,6350
중계본동,신촌동,127.080338,37.64784,126.9418114,37.5640923,중계본동신촌동,25782,1980.651,26370
능동,역촌동,127.0804994,37.5537803,126.915114,37.6044046,능동역촌동,25639,2183.945,26310
도봉제2동,상동,127.046575,37.669751,126.7544075,37.5005775,도봉제2동상동,45581,2841.356,46370
상계2동,능동,127.0678377,37.6574727,127.0804994,37.5537803,상계2동능동,15534,1358.547,17150
장안제3동,장안제3동,,,,,장안제3동장안제3동,0,0.0,0
진관동,잠실6동,126.9210512,37.634983,127.10065,37.518142,진관동잠실6동,35360,2396.078,34970
묵제1동,대림제3동,127.0784729,37.6123734,126.8980312,37.4983347,묵제1동대림제3동,29543,2027.147,29370
면목제4동,길음제1동,127.0855775,37.5746736,127.0193925,37.6104856,면목제4동길음제1동,12180,1184.399,13870
등촌제1동,성산제2동,126.8589287,37.5558155,126.9090061,37.568618,등촌제1동성산제2동,8336,815.606,10510
길음제1동,면목제4동,127.0193925,37.6104856,127.0855775,37.5746736,길음제1동면목제4동,12155,1293.938,14050
금호4가동,회현동,127.02241,37.5471987,126.9793216,37.5572864,금호4가동회현동,5551,817.857,7830
오류제2동,방화제2동,126.8395371,37.4888016,126.8067549,37.5666997,오류제2동방화제2동,11918,1270.315,13610
청림동,난향동,126.9585773,37.4918329,126.918842,37.461429,청림동난향동,7496,1015.551,9550
장위제2동,인수동,127.0545206,37.6123899,127.0106307,37.6415105,장위제2동인수동,7062,1099.899,9570
상봉제2동,등촌제3동,127.0808518,37.592892,126.847881,37.5589789,상봉제2동등촌제3동,30174,2025.934,30170
구로제1동,신촌동,126.8757585,37.4930433,126.9418114,37.5640923,구로제1동신촌동,13979,1094.837,15270
상계1동,반포4동,127.0549781,37.6799006,127.0003853,37.4974314,상계1동반포4동,27994,1923.181,28450
삼성동,상봉제1동,127.062532,37.5144424,127.0872004,37.5998799,삼성동상봉제1동,15357,1186.919,17130
방학제1동,용두동,127.0407251,37.6641763,127.0372011,37.5758884,방학제1동용두동,16916,1270.325,18090
중앙동,상봉제1동,126.9497133,37.4842598,127.0872004,37.5998799,중앙동상봉제1동,23622,1876.687,24590
대방동,왕십리도선동,126.92635,37.508133,127.0255501,37.5678257,대방동왕십리도선동,18270,1396.027,19530
청파동,영등포동,126.9674,37.5488,126.9106918,37.5203985,청파동영등포동,6881,993.69,8890
군자동,사근동,127.0753494,37.5554853,127.0453315,37.5614846,군자동사근동,4883,616.481,7130
서원동,잠실6동,126.9313,37.4797346,127.10065,37.518142,서원동잠실6동,24673,1960.723,25350
잠실4동,잠실3동,127.1122668,37.5201089,127.094375,37.513333,잠실4동잠실3동,2655,504.34,5050
둔촌제2동,개봉제2동,127.1419221,37.5332885,126.8565584,37.4908359,둔촌제2동개봉제2동,38922,2533.051,38350
월계2동,공항동,127.0508,37.6325377,126.8101437,37.5588296,월계2동공항동,38947,2328.335,39770
삼성동,상계3.4동,127.062532,37.5144424,127.0832665,37.6729133,삼성동상계3.4동,24752,1960.555,25850
쌍문제4동,신길제7동,127.028425,37.656482,126.921475,37.506392,쌍문제4동신길제7동,33225,2189.231,33150
성수1가제2동,창제1동,127.0443325,37.5462991,127.0438683,37.6483046,성수1가제2동창제1동,18753,1236.761,19690
삼양동,무악동,127.0197725,37.6250518,126.958148,37.5760032,삼양동무악동,14782,1471.377,16410
응암제3동,서초3동,126.9157268,37.5922474,127.0119725,37.4836682,응암제3동서초3동,21025,1595.418,22230
장위제1동,상봉제1동,127.0437129,37.6141245,127.0872004,37.5998799,장위제1동상봉제1동,6237,893.277,8590
신사제2동,당산제1동,126.9084195,37.5902796,126.897443,37.5249643,신사제2동당산제1동,9824,1073.677,12650
사직동,평안동,126.9688397,37.576196,126.964238,37.390407,사직동평안동,33848,2484.951,36390
이화동,장위제2동,127.004338,37.577008,127.0545206,37.6123899,이화동장위제2동,7681,1049.743,10190
상봉제1동,반포3동,127.0872004,37.5998799,127.0056289,37.5120925,상봉제1동반포3동,17364,1333.403,18510
남가좌제2동,등촌제3동,126.9238889,37.5784658,126.847881,37.5589789,남가좌제2동등촌제3동,10318,1071.291,12330
수궁동,종로1.2.3.4가동,126.8314627,37.4939422,126.9902618,37.574461,수궁동종로1.2.3.4가동,23846,2257.938,24690
행운동,신당제2동,126.9570456,37.4806541,,,행운동신당제2동,0,0.0,0
상계6.7동,청운효자동,127.0669541,37.654882,126.9706519,37.5841367,상계6.7동청운효자동,20604,1842.824,21550
증산동,망우본동,126.9070404,37.5843063,127.1014684,37.6005732,증산동망우본동,25516,1921.397,26170
도봉제2동,구로제2동,127.046575,37.669751,126.8834703,37.491377,도봉제2동구로제2동,34419,2351.044,34270
서강동,구로제2동,126.9321095,37.5477577,126.8834703,37.491377,서강동구로제2동,13294,1148.671,15190
일원2동,구로제2동,127.0737224,37.4922048,126.8834703,37.491377,일원2동구로제2동,27173,1699.787,30710
장지동,녹번동,127.1354,37.4785,126.9298245,37.6021944,장지동녹번동,35033,2076.787,34410
세곡동,방배2동,127.1043555,37.4643683,126.9855106,37.4797439,세곡동방배2동,15070,1402.127,16710
문래동,방화제1동,126.899466,37.517086,126.817026,37.5703659,문래동방화제1동,15559,1314.832,16770
행운동,구로제2동,126.9570456,37.4806541,126.8834703,37.491377,행운동구로제2동,9461,1167.897,11590
장충동,신당제5동,127.0078812,37.5618946,127.02185,37.565142,장충동신당제5동,1701,303.028,4600
우장산동,왕십리도선동,126.8418849,37.5482468,127.0255501,37.5678257,우장산동왕십리도선동,27468,1813.285,27590
천호제2동,구로제2동,127.1254351,37.5435257,126.8834703,37.491377,천호제2동구로제2동,36646,2323.902,36350
잠실6동,문정2동,127.10065,37.518142,127.1108107,37.489823,잠실6동문정2동,5105,784.455,7890
회현동,전농제2동,126.9793216,37.5572864,127.0600375,37.5781027,회현동전농제2동,9112,1494.784,11330
청담동,종로1.2.3.4가동,127.049291,37.525107,126.9902618,37.574461,청담동종로1.2.3.4가동,10878,974.084,12610
양재1동,자양제3동,127.026744,37.4716412,127.072913,37.533842,양재1동자양제3동,17101,1244.611,18130
신대방제2동,길음제1동,126.9244085,37.4984422,127.0193925,37.6104856,신대방제2동길음제1동,26854,2003.769,27230
신대방제2동,가락본동,126.9244085,37.4984422,127.1217864,37.4955568,신대방제2동가락본동,25457,1862.278,26050
신촌동,소공동,126.9418114,37.5640923,126.977025,37.562442,신촌동소공동,4525,618.001,7030
녹번동,남영동,126.9298245,37.6021944,126.9748403,37.5457586,녹번동남영동,8282,1173.02,10330
보문동,청파동,127.0228,37.580383,126.9674,37.5488,보문동청파동,7735,1253.501,10410
인수동,신정4동,127.0106307,37.6415105,126.8558042,37.5245455,인수동신정4동,24943,2056.076,25510
천호제3동,오정동,127.1332269,37.5361455,126.796025,37.5283699,천호제3동오정동,41270,2551.419,41270
방배3동,중곡제3동,126.9999918,37.4784409,127.0801736,37.5688084,방배3동중곡제3동,16957,1500.973,18270
세곡동,도화동,127.1043555,37.4643683,126.9498798,37.5415123,세곡동도화동,24306,1484.627,24870
북가좌제2동,남영동,126.9112,37.5815,126.9748403,37.5457586,북가좌제2동남영동,10568,1357.973,12210
발산제1동,고봉동,126.8331686,37.5531209,126.8272398,37.70188,발산제1동고봉동,24807,1647.501,28150
이문제3동,수유제3동,,,127.023125,37.638715,이문제3동수유제3동,0,0.0,0
진관동,종로1.2.3.4가동,126.9210512,37.634983,126.9902618,37.574461,진관동종로1.2.3.4가동,11571,1648.49,13830
공릉1.3동,구미1동,127.073838,37.624874,127.111763,37.349365,공릉1.3동구미1동,41300,2211.187,42270
공릉2동,공릉1.3동,127.083488,37.621332,127.073838,37.624874,공릉2동공릉1.3동,1738,305.97,4600
면목제7동,중계4동,127.0869854,37.5789945,127.0780091,37.6587275,면목제7동중계4동,10972,1214.569,13030
장안제3동,회현동,,,126.9793216,37.5572864,장안제3동회현동,0,0.0,0
거여1동,방이1동,127.1432324,37.4969643,127.123925,37.510933,거여1동방이1동,3124,467.083,5510
도봉제2동,호원2동,127.046575,37.669751,127.0430544,37.7263805,도봉제2동호원2동,6990,897.755,9730
신정4동,명동,126.8558042,37.5245455,126.98585,37.560042,신정4동명동,18187,1979.69,20170
갈현제2동,길동,126.9158385,37.6185866,127.1426791,37.5345598,갈현제2동길동,37626,2545.307,37070
아현동,교남동,126.95215,37.547125,126.9619364,37.5719391,아현동교남동,3870,547.452,6450
휘경제1동,신촌동,127.065725,37.592932,126.9418114,37.5640923,휘경제1동신촌동,23072,1786.84,23530
상봉제1동,구의제2동,127.0872004,37.5998799,127.0899111,37.5472481,상봉제1동구의제2동,10392,1075.031,12150
왕십리도선동,회현동,127.0255501,37.5678257,126.9793216,37.5572864,왕십리도선동회현동,4948,778.001,7290
사당제2동,오류제1동,126.9792598,37.4887323,126.845201,37.497009,사당제2동오류제1동,15183,1706.939,17010
여의동,하계2동,126.934584,37.5177232,127.0679733,37.6320048,여의동하계2동,27057,1597.623,27050
발산제1동,회천2동,126.8331686,37.5531209,127.0466905,37.8216048,발산제1동회천2동,48636,3359.499,53730
고덕제1동,성수1가제1동,127.1515382,37.5572593,127.04965,37.542108,고덕제1동성수1가제1동,14154,1077.51,17490
상봉제1동,서초2동,127.0872004,37.5998799,127.02496,37.49208,상봉제1동서초2동,22161,1747.234,23150
성수2가제3동,성수1가제1동,127.0552645,37.5482223,127.04965,37.542108,성수2가제3동성수1가제1동,1677,379.08,4600
면목제3.8동,방배3동,,,126.9999918,37.4784409,면목제3.8동방배3동,0,0.0,0
대방동,성수1가제1동,126.92635,37.508133,127.04965,37.542108,대방동성수1가제1동,16585,1229.725,17890
상봉제2동,상암동,127.0808518,37.592892,126.8946875,37.578325,상봉제2동상암동,25709,1856.548,25930
오류제2동,잠실7동,126.8395371,37.4888016,127.0771146,37.5086777,오류제2동잠실7동,32291,2207.579,32570
원효로제1동,성수1가제1동,126.9676811,37.5372185,127.04965,37.542108,원효로제1동성수1가제1동,12395,1283.766,14230
은천동,안양1동,126.9424278,37.4853086,126.9259084,37.3989921,은천동안양1동,18322,1750.812,21070
홍은제2동,인창동,126.9342509,37.5801972,127.1336694,37.6054396,홍은제2동인창동,22199,1591.375,23270
신내1동,성수1가제1동,127.099538,37.605882,127.04965,37.542108,신내1동성수1가제1동,15539,1524.533,17290
중림동,구미1동,126.9644863,37.5548629,127.111763,37.349365,중림동구미1동,36907,2289.064,38590
월계2동,일산2동,127.0508,37.6325377,126.7772051,37.6846227,월계2동일산2동,44241,2708.189,45690
상봉제2동,인수동,127.0808518,37.592892,127.0106307,37.6415105,상봉제2동인수동,13436,1673.067,15510
상도제3동,양재1동,126.9313793,37.4991123,127.026744,37.4716412,상도제3동양재1동,13128,1484.394,14570
명륜3가동,면목본동,,,127.0874227,37.5873592,명륜3가동면목본동,0,0.0,0
도곡1동,이화동,127.0390246,37.488238,127.004338,37.577008,도곡1동이화동,11141,1466.365,13630
화곡본동,을지로동,126.847725,37.544075,126.9913342,37.5667163,화곡본동을지로동,25056,1988.337,26290
방화제2동,범박동,126.8067549,37.5666997,126.813194,37.4701848,방화제2동범박동,14447,1693.962,16310
성내제1동,명일제1동,127.122425,37.5304417,127.1443656,37.5512453,성내제1동명일제1동,4552,643.335,7050
장지동,성수1가제1동,127.1354,37.4785,127.04965,37.542108,장지동성수1가제1동,14807,1055.75,16410
개봉제1동,가양제2동,126.8511255,37.5003318,126.8512826,37.5673763,개봉제1동가양제2동,13194,1129.556,14570
홍제제3동,성산제1동,126.9496737,37.5938295,126.90785,37.5634083,홍제제3동성산제1동,5899,623.831,8430
목2동,청운효자동,126.8717128,37.5461131,126.9706519,37.5841367,목2동청운효자동,12708,1278.171,14130
용강동,망원제2동,126.9426766,37.5422119,126.9023578,37.5602495,용강동망원제2동,7450,626.08,9430
중계4동,청량리동,127.0780091,37.6587275,127.0472767,37.5862586,중계4동청량리동,11736,1408.651,14090
신내2동,휘경제1동,127.0942306,37.6061896,127.065725,37.592932,신내2동휘경제1동,4091,608.059,6430
홍은제1동,사근동,126.9471111,37.5989056,127.0453315,37.5614846,홍은제1동사근동,16106,1413.533,17730
가양제3동,구로제4동,126.8605955,37.561092,126.8891697,37.4916271,가양제3동구로제4동,11784,1147.041,14010
공항동,고양동,126.8101437,37.5588296,126.9037032,37.7033661,공항동고양동,23356,1440.538,26950
일원1동,가양제2동,127.0879629,37.491839,126.8512826,37.5673763,일원1동가양제2동,31676,1758.595,31470
정릉제2동,청운효자동,127.0111047,37.6044729,126.9706519,37.5841367,정릉제2동청운효자동,8925,972.856,10910
